TimeStamp;Axe;Boat;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead;Axe;Boat;RightHand;LeftHand;Anchor;Head;Mjolnir;OxHead
4.18;(975.7, 19.0, 633.9);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
4.2;(975.7, 18.9, 633.9);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
4.22;(975.7, 18.9, 633.9);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
4.24;(975.7, 18.8, 633.9);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.26;(975.7, 18.8, 633.9);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.28;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.3;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.32;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.34;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.8, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.36;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.38;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.4;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.42;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.44;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.46;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.48;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.5;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.52;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.54;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
4.56;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
4.58;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.6;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.62;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.64;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.66;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.68;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.7;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.72;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.74;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.76;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.0, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.78;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.8;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.82;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.84;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.86;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.88;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.9;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.92;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.94;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.96;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
4.98;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.02;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.04;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.06;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.08;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.1;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.12;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.14;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.8, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.16;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.8, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.18;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.2;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.22;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.24;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.26;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.28;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.3;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.32;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.34;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.36;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.38;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.4;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.42;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.44;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.46;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.48;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.5;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.52;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.54;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.56;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.58;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.6;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.1, 634.9);(970.7, 20.2, 632.6)
5.62;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
5.64;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(974.2, 20.1, 628.9);(973.9, 19.9, 628.8);(1019.7, 14.4, 638.4);(974.1, 20.5, 628.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
5.66;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
5.68;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
5.7;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 19.0, 634.9);(970.7, 20.2, 632.6)
5.72;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.74;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.76;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.78;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.8;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.82;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.84;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.5, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.86;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.5, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.88;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.5, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.9;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.5, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.92;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.8);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.5, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.94;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.5, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.96;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.5, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
5.98;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.02;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.0, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.04;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.1, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.06;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.1, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.08;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.1, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.1;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.6, 20.1, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.12;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.5, 20.1, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.14;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.5, 20.2, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.16;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.5, 20.2, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.18;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.5, 20.2, 631.9);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.2;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.5, 20.2, 632.0);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.22;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.4, 20.3, 632.0);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.24;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.4, 20.3, 632.0);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.26;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.4, 20.3, 632.0);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.28;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.4, 20.3, 632.0);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.3;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.3, 20.3, 632.1);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
6.32;(975.7, 18.7, 633.8);(1018.6, 14.4, 638.9);(971.3, 20.3, 632.1);(971.3, 19.8, 631.8);(1019.7, 14.4, 638.4);(971.4, 20.5, 631.7);(977.5, 18.9, 634.9);(970.7, 20.2, 632.6)
